"Outer_Iter",   "rms[Rho][0]"  ,  "rms[RhoU][0]"  ,  "rms[RhoV][0]"  ,  "rms[RhoE][0]"  ,    "rms[k][0]"   ,    "rms[w][0]"   ,    "rms[T][1]"   
         124,      -5.426985507,      -3.192127893,      -3.483789511,    -0.01283921368,      -2.171798204,       3.744080969,      -6.610040217
         125,      -5.410533379,      -3.140645672,      -3.554619149,     0.03677122149,      -2.174811881,       3.698918278,       -6.64256886
         126,      -5.456522671,      -3.223369117,      -3.514789194,    -0.04233664048,      -2.187717176,       3.718862428,      -6.628900501
         127,      -5.439796858,      -3.172226424,      -3.583925604,     0.00775656531,      -2.195512057,       3.666154034,      -6.659686767
         128,      -5.513878302,      -3.265459355,      -3.558895121,    -0.06719861163,      -2.210902679,       3.690342352,      -6.646204736
         129,       -5.47238163,      -3.208821748,      -3.613778047,    -0.02310318664,      -2.218938801,       3.663691727,      -6.677835158
         130,      -5.543862387,      -3.301715322,      -3.591928811,     -0.0989680984,      -2.235237797,       3.655010994,      -6.664217919
         131,      -5.502201645,      -3.243796243,      -3.646328568,    -0.05321405362,      -2.242696337,       3.645426478,      -6.695776779
         132,      -5.573607199,      -3.335414164,      -3.620814363,     -0.1279695196,      -2.259662941,       3.633463963,      -6.682347083
         133,      -5.531096363,      -3.276883522,      -3.677287632,    -0.08220318447,      -2.262952263,       3.637192246,      -6.716109332
         134,      -5.574390405,      -3.357776643,      -3.633588782,     -0.1609201938,      -2.279747318,       3.618682243,      -6.701870356
         135,      -5.556107713,      -3.305728035,      -3.708993091,     -0.1092888246,      -2.283330825,       3.597621273,      -6.734871401
         136,      -5.602186388,      -3.385784666,      -3.658590313,     -0.1862039094,      -2.298241466,       3.609400745,       -6.72091556
         137,      -5.583075069,      -3.334777066,      -3.737077385,     -0.1361829748,      -2.302458309,       3.573189661,      -6.753863723
         138,      -5.629302365,       -3.41487832,      -3.686508022,     -0.2131785596,      -2.316249598,        3.58817049,      -6.740027452
         139,      -5.609986893,      -3.364092398,      -3.765775555,      -0.163067938,      -2.320897986,       3.551121112,      -6.772905452
